id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err
Auto_1103,688.83,1110.79,688.83,1110.77,,,,,184.0,1655.000,2126.255,189.869,11.20,-8.319,0.097,15.080,0.097
Auto_1104,2257.11,29.74,2257.09,29.64,,,,,158.0,1654.000,2240.302,190.635,11.75,-8.376,0.092,15.023,0.092
Auto_1105,2520.71,4097.08,2520.73,4097.12,,,,,179.0,1651.000,2129.102,189.260,11.25,-8.320,0.097,15.079,0.097
Auto_1106,3520.86,1220.15,3520.97,1220.10,,,,,134.0,1649.000,2036.218,190.803,10.67,-8.272,0.102,15.127,0.102
Auto_1107,925.39,3051.16,925.38,3051.15,,,,,191.0,1648.000,2028.149,190.616,10.64,-8.268,0.102,15.131,0.102
Auto_1108,1969.69,1469.10,1969.68,1469.11,,,,,159.0,1647.000,2185.038,190.355,11.48,-8.349,0.095,15.050,0.095
Auto_1109,5423.08,1821.70,5423.26,1821.70,,,,,136.0,1646.000,1983.502,192.005,10.33,-8.244,0.105,15.155,0.105
Auto_1110,1904.82,2392.71,1904.87,2392.73,,,,,165.0,1645.000,2154.447,189.895,11.35,-8.333,0.096,15.066,0.096
Auto_1111,3402.00,154.77,3402.05,154.58,,,,,142.0,1643.000,2235.656,191.526,11.67,-8.374,0.093,15.025,0.093
Auto_1112,4554.71,3497.15,4554.82,3497.20,,,,,145.0,1643.000,2052.454,191.193,10.74,-8.281,0.101,15.118,0.101
Auto_1113,3441.79,1751.91,3441.87,1751.88,,,,,131.0,1640.000,2168.238,190.528,11.38,-8.340,0.095,15.059,0.095
Auto_1114,1230.25,4048.39,1230.20,4048.38,,,,,186.0,1631.000,2104.040,189.826,11.08,-8.308,0.098,15.091,0.098
Auto_1115,5228.28,378.72,5228.44,378.60,,,,,145.0,1625.000,2005.690,191.584,10.47,-8.256,0.104,15.143,0.104
Auto_1116,263.41,3627.86,263.38,3627.83,,,,,188.0,1623.000,1970.417,190.389,10.35,-8.236,0.105,15.163,0.105
Auto_1117,687.15,3900.57,687.11,3900.52,,,,,181.0,1613.000,2102.664,189.491,11.10,-8.307,0.098,15.092,0.098
Auto_1118,3205.93,3455.34,3206.00,3455.37,,,,,146.0,1609.000,2133.056,190.003,11.23,-8.323,0.097,15.076,0.097
Auto_1119,5304.92,4136.13,5305.04,4136.19,,,,,159.0,1607.000,1920.615,190.752,10.07,-8.209,0.108,15.190,0.108
Auto_1120,690.23,1336.70,690.24,1336.69,,,,,182.0,1604.000,2081.998,190.418,10.93,-8.296,0.099,15.103,0.099
Auto_1121,2015.21,2190.77,2015.22,2190.76,,,,,168.0,1604.000,2033.485,190.362,10.68,-8.271,0.102,15.128,0.102
Auto_1122,6147.42,2982.75,6147.58,2982.78,,,,,152.0,1603.000,2061.456,191.726,10.75,-8.285,0.101,15.114,0.101
Auto_1123,4126.86,3310.87,4126.96,3310.92,,,,,147.0,1603.000,2146.778,190.218,11.29,-8.329,0.096,15.070,0.096
Auto_1124,4441.30,550.37,4441.42,550.22,,,,,133.0,1602.000,2203.236,192.188,11.46,-8.358,0.095,15.041,0.095
Auto_1125,4430.68,3107.53,4430.77,3107.56,,,,,149.0,1600.000,2189.198,190.907,11.47,-8.351,0.095,15.048,0.095
Auto_1126,2361.59,2622.94,2361.62,2622.96,,,,,150.0,1594.000,2189.781,190.339,11.50,-8.351,0.094,15.048,0.094
Auto_1127,4394.14,2979.68,4394.31,2979.62,,,,,131.0,1594.000,2053.616,190.726,10.77,-8.281,0.101,15.118,0.101
Auto_1128,1886.48,363.73,1886.53,363.63,,,,,147.0,1593.000,2115.888,190.895,11.08,-8.314,0.098,15.085,0.098
Auto_1129,339.55,535.24,339.58,535.19,,,,,169.0,1591.000,1982.700,190.188,10.42,-8.243,0.104,15.156,0.104
Auto_1130,4808.57,2294.68,4808.71,2294.74,,,,,135.0,1589.000,2014.476,192.126,10.49,-8.260,0.104,15.139,0.104
Auto_1131,5815.73,2501.52,5815.83,2501.49,,,,,130.0,1583.000,2104.008,191.587,10.98,-8.308,0.099,15.091,0.099
Auto_1132,2826.29,3068.07,2826.36,3068.10,,,,,160.0,1583.000,2194.427,189.892,11.56,-8.353,0.094,15.046,0.094
Auto_1133,6030.39,1979.50,6030.55,1979.54,,,,,125.0,1572.000,1958.491,191.711,10.22,-8.230,0.106,15.169,0.106
Auto_1134,2749.50,396.77,2749.58,396.64,,,,,133.0,1570.000,2075.053,190.768,10.88,-8.293,0.100,15.106,0.100
Auto_1135,1534.25,730.41,1534.31,730.39,,,,,133.0,1570.000,2031.986,190.091,10.69,-8.270,0.102,15.129,0.102
Auto_1136,3660.13,380.63,3660.19,380.57,,,,,126.0,1563.000,1946.759,191.033,10.19,-8.223,0.107,15.176,0.107
Auto_1137,4311.87,1002.09,4311.99,1001.97,,,,,125.0,1562.000,1911.647,190.548,10.03,-8.204,0.108,15.195,0.108
Auto_1138,389.06,2588.75,389.07,2588.76,,,,,183.0,1562.000,1979.763,191.293,10.35,-8.242,0.105,15.157,0.105
Auto_1139,986.77,1709.44,986.81,1709.41,,,,,167.0,1561.000,2014.390,190.125,10.60,-8.260,0.102,15.139,0.102
Auto_1140,1738.07,1422.60,1738.06,1422.59,,,,,148.0,1555.000,2025.017,189.614,10.68,-8.266,0.102,15.133,0.102
Auto_1141,2114.37,3857.57,2114.41,3857.61,,,,,160.0,1551.000,2024.347,189.179,10.70,-8.266,0.101,15.133,0.101
Auto_1142,1556.70,1883.52,1556.75,1883.46,,,,,155.0,1549.000,2014.009,190.168,10.59,-8.260,0.103,15.139,0.103
Auto_1143,2792.79,3630.31,2792.73,3630.31,,,,,134.0,1544.000,2122.066,190.021,11.17,-8.317,0.097,15.082,0.097
Auto_1144,533.46,1055.99,533.45,1056.01,,,,,180.0,1543.000,2042.744,190.164,10.74,-8.276,0.101,15.123,0.101
Auto_1145,5686.53,1324.60,5686.69,1324.53,,,,,132.0,1542.000,1940.767,191.774,10.12,-8.220,0.107,15.179,0.107
Auto_1146,5967.73,1901.05,5967.90,1901.06,,,,,142.0,1537.000,1894.998,191.413,9.90,-8.194,0.110,15.205,0.110
Auto_1147,6067.19,3003.23,6067.34,3003.31,,,,,146.0,1537.000,1926.486,192.387,10.01,-8.212,0.108,15.187,0.108
Auto_1148,2267.95,1854.23,2268.05,1854.21,,,,,139.0,1529.000,2058.748,189.999,10.84,-8.284,0.100,15.115,0.100
Auto_1149,1698.76,1841.97,1698.77,1841.96,,,,,157.0,1529.000,2023.799,190.244,10.64,-8.265,0.102,15.134,0.102
Auto_1150,5704.83,472.72,5704.95,472.62,,,,,130.0,1527.000,1822.216,191.539,9.51,-8.151,0.114,15.248,0.114
Auto_1151,40.65,2558.85,40.67,2558.86,,,,,187.0,1520.000,2020.949,190.183,10.63,-8.264,0.102,15.135,0.102
Auto_1152,3642.31,1366.57,3642.42,1366.55,,,,,132.0,1520.000,2050.222,191.198,10.72,-8.280,0.101,15.119,0.101
Auto_1153,2456.75,24.16,2456.68,24.11,,,,,135.0,1519.000,2130.893,191.378,11.13,-8.321,0.098,15.078,0.098
Auto_1154,2144.30,3199.75,2144.33,3199.76,,,,,157.0,1517.000,2038.677,189.904,10.74,-8.273,0.101,15.126,0.101
Auto_1155,3559.29,4031.40,3559.36,4031.43,,,,,145.0,1511.000,2035.458,190.565,10.68,-8.272,0.102,15.127,0.102
Auto_1156,5165.30,1859.49,5165.47,1859.43,,,,,121.0,1506.000,1841.116,191.191,9.63,-8.163,0.113,15.236,0.113
Auto_1157,5412.68,3744.93,5412.83,3744.97,,,,,97.0,1498.000,2135.125,192.331,11.10,-8.324,0.098,15.075,0.098
Auto_1158,164.71,1862.82,164.72,1862.81,,,,,180.0,1498.000,1890.834,189.962,9.95,-8.192,0.109,15.207,0.109
Auto_1159,6021.16,1446.01,6021.34,1445.98,,,,,126.0,1494.000,1819.030,191.442,9.50,-8.150,0.114,15.249,0.114
Auto_1160,845.34,3568.04,845.33,3568.03,,,,,191.0,1487.000,1817.165,189.847,9.57,-8.148,0.113,15.251,0.113
Auto_1161,41.49,679.09,41.52,679.03,,,,,165.0,1483.000,1946.979,190.033,10.25,-8.223,0.106,15.176,0.106
Auto_1162,4654.99,4135.75,4655.08,4135.81,,,,,135.0,1483.000,1883.565,190.147,9.91,-8.187,0.110,15.212,0.110
Auto_1163,2056.15,2631.14,2056.19,2631.16,,,,,156.0,1479.000,1892.071,189.232,10.00,-8.192,0.109,15.207,0.109
Auto_1164,2732.87,1202.88,2732.94,1202.82,,,,,128.0,1478.000,1902.677,189.666,10.03,-8.198,0.108,15.201,0.108
Auto_1165,5389.72,4089.74,5389.83,4089.86,,,,,137.0,1474.000,1965.438,190.376,10.32,-8.234,0.105,15.165,0.105
Auto_1166,4640.96,2510.20,4641.04,2510.27,,,,,126.0,1473.000,2029.301,191.273,10.61,-8.268,0.102,15.131,0.102
Auto_1167,382.79,2578.69,382.77,2578.70,,,,,172.0,1471.000,1846.958,190.749,9.68,-8.166,0.112,15.233,0.112
Auto_1168,6048.95,658.57,6049.07,658.53,,,,,121.0,1462.000,1822.667,190.824,9.55,-8.152,0.114,15.247,0.114
Auto_1169,2231.58,1905.98,2231.61,1906.00,,,,,135.0,1460.000,2024.291,189.633,10.67,-8.266,0.102,15.133,0.102
Auto_1170,5758.56,2447.44,5758.68,2447.43,,,,,122.0,1460.000,1811.911,191.264,9.47,-8.145,0.115,15.254,0.115
Auto_1171,72.10,606.94,72.08,606.92,,,,,167.0,1458.000,1738.067,189.418,9.18,-8.100,0.118,15.299,0.118
Auto_1172,3024.07,4100.33,3024.12,4100.37,,,,,160.0,1457.000,1966.391,189.209,10.39,-8.234,0.104,15.165,0.104
Auto_1173,4142.05,2838.80,4142.19,2838.81,,,,,124.0,1455.000,1817.334,189.916,9.57,-8.149,0.113,15.250,0.113
Auto_1174,2010.75,1480.93,2010.81,1480.91,,,,,137.0,1450.000,1873.210,190.474,9.83,-8.181,0.110,15.218,0.110
Auto_1175,5552.73,2667.54,5552.82,2667.53,,,,,122.0,1449.000,1852.500,191.036,9.70,-8.169,0.112,15.230,0.112
Auto_1176,5577.21,2493.72,5577.33,2493.75,,,,,110.0,1442.000,1748.540,191.114,9.15,-8.107,0.119,15.292,0.119
Auto_1177,2747.84,917.18,2747.85,917.17,,,,,127.0,1440.000,2024.304,190.517,10.63,-8.266,0.102,15.133,0.102
Auto_1178,1498.36,1903.21,1498.39,1903.22,,,,,156.0,1440.000,1934.303,189.646,10.20,-8.216,0.106,15.183,0.106
Auto_1179,5919.19,3480.96,5919.33,3481.04,,,,,129.0,1438.000,1723.041,191.196,9.01,-8.091,0.120,15.308,0.120
Auto_1180,6089.37,1463.91,6089.51,1463.93,,,,,124.0,1437.000,1830.905,190.081,9.63,-8.157,0.113,15.242,0.113
Auto_1181,2913.25,155.41,2913.34,155.36,,,,,114.0,1437.000,1937.397,191.094,10.14,-8.218,0.107,15.181,0.107
Auto_1182,3997.05,460.77,3997.17,460.63,,,,,120.0,1436.000,1828.587,190.499,9.60,-8.155,0.113,15.244,0.113
Auto_1183,92.82,3445.01,92.79,3445.03,,,,,179.0,1434.000,1758.989,189.177,9.30,-8.113,0.117,15.286,0.117
Auto_1184,3147.01,3072.51,3147.12,3072.58,,,,,119.0,1432.000,1875.003,190.350,9.85,-8.183,0.110,15.216,0.110
Auto_1185,5950.62,1694.33,5950.74,1694.32,,,,,121.0,1427.000,1896.828,191.849,9.89,-8.195,0.110,15.204,0.110
Auto_1186,1220.16,1236.86,1220.16,1236.87,,,,,158.0,1427.000,1836.366,189.097,9.71,-8.160,0.112,15.239,0.112
Auto_1187,4149.45,360.19,4149.56,360.06,,,,,111.0,1427.000,1898.592,190.551,9.96,-8.196,0.109,15.203,0.109
Auto_1188,1504.91,1974.28,1504.95,1974.27,,,,,152.0,1424.000,1772.616,189.384,9.36,-8.122,0.116,15.277,0.116
Auto_1189,3722.93,3864.56,3723.00,3864.55,,,,,138.0,1424.000,1890.030,190.385,9.93,-8.191,0.109,15.208,0.109
Auto_1190,5712.96,2402.79,5712.96,2402.80,,,,,118.0,1424.000,1858.115,191.210,9.72,-8.173,0.112,15.226,0.112
Auto_1191,3962.14,2958.10,3962.26,2958.14,,,,,132.0,1419.000,1757.414,189.841,9.26,-8.112,0.117,15.287,0.117
Auto_1192,4875.67,2533.14,4875.77,2533.19,,,,,123.0,1418.000,1824.635,190.565,9.57,-8.153,0.113,15.246,0.113
Auto_1193,5671.15,3545.10,5671.31,3545.15,,,,,137.0,1414.000,1680.261,191.321,8.78,-8.063,0.124,15.336,0.124
Auto_1194,1523.28,2809.07,1523.29,2809.07,,,,,163.0,1412.000,1874.900,188.709,9.94,-8.182,0.109,15.217,0.109
Auto_1195,988.84,2163.24,988.81,2163.23,,,,,164.0,1406.000,1808.338,189.389,9.55,-8.143,0.114,15.256,0.114
Auto_1196,4752.86,3682.70,4752.99,3682.66,,,,,116.0,1402.000,1808.506,190.769,9.48,-8.143,0.115,15.256,0.115
Auto_1197,3386.97,3272.80,3387.04,3272.72,,,,,114.0,1400.000,1797.829,189.807,9.47,-8.137,0.115,15.262,0.115
Auto_1198,5692.85,505.75,5692.93,505.62,,,,,121.0,1399.000,1852.150,191.876,9.65,-8.169,0.112,15.230,0.112
Auto_1199,2370.47,3041.68,2370.50,3041.72,,,,,133.0,1398.000,1873.131,188.747,9.92,-8.181,0.109,15.218,0.109
Auto_1200,2700.28,3719.20,2700.32,3719.23,,,,,154.0,1398.000,1884.760,189.457,9.95,-8.188,0.109,15.211,0.109
Auto_1201,6072.87,1681.18,6073.15,1681.16,,,,,108.0,1397.000,1700.591,190.964,8.91,-8.076,0.122,15.323,0.122
Auto_1202,1815.74,1716.74,1815.78,1716.71,,,,,132.0,1389.000,1805.871,188.955,9.56,-8.142,0.114,15.257,0.114
Auto_1203,5981.81,1004.03,5981.90,1003.97,,,,,126.0,1386.000,1722.645,190.976,9.02,-8.090,0.120,15.309,0.120
Auto_1204,4204.76,1164.96,4204.89,1164.88,,,,,107.0,1386.000,1678.020,190.684,8.80,-8.062,0.123,15.337,0.123
Auto_1205,3167.68,3141.63,3167.71,3141.60,,,,,129.0,1384.000,1868.591,189.541,9.86,-8.179,0.110,15.220,0.110
Auto_1206,544.27,252.73,544.21,252.74,,,,,152.0,1382.000,1720.739,189.632,9.07,-8.089,0.120,15.310,0.120
Auto_1207,5946.97,1502.95,5947.12,1502.89,,,,,116.0,1381.000,1673.739,191.397,8.74,-8.059,0.124,15.340,0.124
Auto_1208,4415.70,1696.13,4415.79,1696.19,,,,,118.0,1379.000,1842.380,190.284,9.68,-8.163,0.112,15.236,0.112
Auto_1209,1059.80,2529.39,1059.81,2529.38,,,,,160.0,1378.000,1806.609,189.255,9.55,-8.142,0.114,15.257,0.114
Auto_1210,5238.14,2275.05,5238.27,2275.06,,,,,107.0,1377.000,1585.616,190.704,8.31,-8.000,0.131,15.399,0.131
Auto_1211,5212.36,3228.59,5212.54,3228.61,,,,,116.0,1376.000,1746.188,190.184,9.18,-8.105,0.118,15.294,0.118
Auto_1212,5093.44,3699.51,5093.56,3699.55,,,,,124.0,1375.000,1802.498,191.116,9.43,-8.140,0.115,15.259,0.115
Auto_1213,5658.68,1863.52,5658.75,1863.53,,,,,112.0,1375.000,1706.311,190.718,8.95,-8.080,0.121,15.319,0.121
Auto_1214,3833.29,4003.79,3833.33,4003.85,,,,,134.0,1370.000,1710.471,189.687,9.02,-8.083,0.120,15.316,0.120
Auto_1215,5010.02,802.16,5010.08,802.04,,,,,95.0,1369.000,1818.088,191.140,9.51,-8.149,0.114,15.250,0.114
Auto_1216,4098.07,738.95,4098.24,738.85,,,,,116.0,1369.000,1689.344,189.742,8.90,-8.069,0.122,15.330,0.122
Auto_1217,144.50,2340.48,144.54,2340.45,,,,,149.0,1368.000,1775.696,189.490,9.37,-8.123,0.116,15.276,0.116
Auto_1218,2621.63,854.90,2621.69,854.85,,,,,123.0,1364.000,1792.361,189.604,9.45,-8.134,0.115,15.265,0.115
Auto_1219,2993.34,2410.93,2993.44,2410.92,,,,,122.0,1360.000,1888.775,189.105,9.99,-8.190,0.109,15.209,0.109
Auto_1220,167.58,148.07,167.59,148.00,,,,,151.0,1357.000,1812.400,191.028,9.49,-8.146,0.114,15.253,0.114
Auto_1221,2000.81,3558.69,2000.83,3558.72,,,,,145.0,1355.000,1738.185,189.552,9.17,-8.100,0.118,15.299,0.118
Auto_1222,6242.76,1562.93,6242.92,1562.93,,,,,106.0,1351.000,1727.445,192.985,8.95,-8.094,0.121,15.305,0.121
Auto_1223,3502.93,1720.87,3503.05,1720.84,,,,,108.0,1349.000,1658.679,190.462,8.71,-8.049,0.125,15.350,0.125
Auto_1224,5157.29,2984.45,5157.50,2984.47,,,,,121.0,1343.000,1730.197,190.483,9.08,-8.095,0.120,15.304,0.120
Auto_1225,5147.47,2045.74,5147.60,2045.71,,,,,122.0,1343.000,1627.969,190.358,8.55,-8.029,0.127,15.370,0.127
Auto_1226,2826.38,283.07,2826.40,282.97,,,,,112.0,1334.000,1787.458,190.706,9.37,-8.131,0.116,15.268,0.116
Auto_1227,4798.81,741.47,4798.97,741.37,,,,,101.0,1333.000,1551.365,190.756,8.13,-7.977,0.133,15.422,0.133
Auto_1228,3578.98,2504.53,3579.05,2504.55,,,,,114.0,1332.000,1744.492,191.058,9.13,-8.104,0.119,15.295,0.119
Auto_1229,960.01,1124.78,959.98,1124.76,,,,,138.0,1331.000,1775.340,189.070,9.39,-8.123,0.116,15.276,0.116
Auto_1230,274.02,2735.73,274.04,2735.73,,,,,166.0,1331.000,1685.944,190.008,8.87,-8.067,0.122,15.332,0.122
Auto_1231,2295.73,1134.15,2295.82,1134.09,,,,,110.0,1328.000,1729.735,190.172,9.10,-8.095,0.119,15.304,0.119
Auto_1232,4537.04,586.89,4537.17,586.71,,,,,107.0,1327.000,1534.238,191.287,8.02,-7.965,0.135,15.434,0.135
Auto_1233,195.34,1090.87,195.35,1090.87,,,,,161.0,1324.000,1752.673,189.478,9.25,-8.109,0.117,15.290,0.117
Auto_1234,6080.80,2090.37,6080.99,2090.35,,,,,102.0,1322.000,1618.822,190.990,8.48,-8.023,0.128,15.376,0.128
Auto_1235,2481.78,341.95,2481.81,341.87,,,,,123.0,1321.000,1659.886,189.529,8.76,-8.050,0.124,15.349,0.124
Auto_1236,1797.21,899.92,1797.21,899.87,,,,,130.0,1321.000,1814.567,189.601,9.57,-8.147,0.113,15.252,0.113
Auto_1237,4796.43,2311.63,4796.60,2311.66,,,,,108.0,1321.000,1634.927,191.079,8.56,-8.034,0.127,15.365,0.127
Auto_1238,529.14,3734.16,529.12,3734.16,,,,,159.0,1315.000,1763.862,189.399,9.31,-8.116,0.117,15.283,0.117
Auto_1239,4365.42,722.59,4365.52,722.52,,,,,110.0,1315.000,1695.863,190.402,8.91,-8.073,0.122,15.326,0.122
Auto_1240,2460.54,3585.87,2460.59,3585.89,,,,,125.0,1307.000,1739.897,188.813,9.21,-8.101,0.118,15.298,0.118
Auto_1241,4971.81,715.43,4971.93,715.27,,,,,98.0,1305.000,1728.486,190.832,9.06,-8.094,0.120,15.305,0.120
Auto_1242,3261.39,2710.63,3261.56,2710.60,,,,,110.0,1305.000,1858.567,189.945,9.78,-8.173,0.111,15.226,0.111
Auto_1243,4906.94,1418.83,4907.12,1418.75,,,,,108.0,1303.000,1539.196,190.812,8.07,-7.968,0.135,15.431,0.135
Auto_1244,2243.96,1812.33,2244.03,1812.27,,,,,117.0,1301.000,1742.690,189.424,9.20,-8.103,0.118,15.296,0.118
Auto_1245,5298.22,982.75,5298.33,982.64,,,,,100.0,1301.000,1597.802,190.692,8.38,-8.009,0.130,15.390,0.130
Auto_1246,5449.05,3831.15,5449.20,3831.21,,,,,129.0,1299.000,1585.868,191.197,8.29,-8.001,0.131,15.398,0.131
Auto_1247,4746.74,2092.75,4746.87,2092.74,,,,,105.0,1296.000,1504.297,189.551,7.94,-7.943,0.137,15.456,0.137
Auto_1248,1365.37,3835.90,1365.42,3835.93,,,,,142.0,1296.000,1682.012,189.390,8.88,-8.065,0.122,15.334,0.122
Auto_1249,2295.75,2522.30,2295.86,2522.30,,,,,117.0,1296.000,1704.131,189.543,8.99,-8.079,0.121,15.320,0.121
Auto_1250,1039.59,2849.27,1039.61,2849.29,,,,,148.0,1296.000,1711.675,188.897,9.06,-8.084,0.120,15.315,0.120
Auto_1251,5118.23,3457.46,5118.42,3457.53,,,,,120.0,1292.000,1726.585,190.338,9.07,-8.093,0.120,15.306,0.120
Auto_1252,1513.94,29.31,1513.97,29.26,,,,,122.0,1290.000,1600.945,189.209,8.46,-8.011,0.128,15.388,0.128
Auto_1253,4019.36,691.99,4019.53,691.87,,,,,108.0,1289.000,1628.788,190.176,8.56,-8.030,0.127,15.369,0.127
Auto_1254,4475.95,795.73,4476.11,795.65,,,,,105.0,1279.000,1507.628,190.383,7.92,-7.946,0.137,15.453,0.137
Auto_1255,4556.39,831.42,4556.54,831.25,,,,,103.0,1278.000,1471.176,190.614,7.72,-7.919,0.141,15.480,0.141
Auto_1256,5610.48,2960.86,5610.66,2960.95,,,,,120.0,1277.000,1660.912,190.370,8.72,-8.051,0.124,15.348,0.124
Auto_1257,3860.65,3023.55,3860.74,3023.60,,,,,109.0,1277.000,1639.539,191.111,8.58,-8.037,0.127,15.362,0.127
Auto_1258,2060.51,527.52,2060.47,527.53,,,,,113.0,1274.000,1777.697,189.124,9.40,-8.125,0.116,15.274,0.116
Auto_1259,527.66,2952.78,527.65,2952.79,,,,,149.0,1271.000,1608.632,189.632,8.48,-8.016,0.128,15.383,0.128
Auto_1260,864.10,304.53,864.16,304.44,,,,,119.0,1265.000,1672.217,188.984,8.85,-8.058,0.123,15.341,0.123
Auto_1261,3294.18,2483.52,3294.23,2483.50,,,,,92.0,1263.000,1726.624,189.653,9.10,-8.093,0.119,15.306,0.119
Auto_1262,778.91,494.50,778.83,494.47,,,,,128.0,1262.000,1708.738,188.861,9.05,-8.082,0.120,15.317,0.120
Auto_1263,5216.82,1019.53,5216.81,1019.50,,,,,101.0,1262.000,1534.845,190.454,8.06,-7.965,0.135,15.434,0.135
Auto_1264,3865.89,431.29,3866.02,431.14,,,,,96.0,1258.000,1517.068,189.549,8.00,-7.953,0.136,15.446,0.136
Auto_1265,5036.55,3986.43,5036.66,3986.50,,,,,130.0,1255.000,1563.888,190.605,8.20,-7.986,0.132,15.413,0.132
Auto_1266,1874.62,2031.87,1874.63,2031.85,,,,,127.0,1255.000,1657.008,188.581,8.79,-8.048,0.124,15.351,0.124
Auto_1267,4428.77,3088.08,4428.83,3088.12,,,,,109.0,1255.000,1625.183,189.567,8.57,-8.027,0.127,15.372,0.127
Auto_1268,295.47,2164.16,295.51,2164.15,,,,,147.0,1254.000,1630.740,189.814,8.59,-8.031,0.126,15.368,0.126
Auto_1269,2063.48,1491.71,2063.58,1491.69,,,,,107.0,1253.000,1625.800,189.007,8.60,-8.028,0.126,15.371,0.126
Auto_1270,4280.85,2063.56,4280.96,2063.58,,,,,99.0,1252.000,1522.457,189.356,8.04,-7.956,0.135,15.443,0.135
Auto_1271,4939.77,3729.95,4939.87,3729.99,,,,,101.0,1252.000,1474.499,189.833,7.77,-7.922,0.140,15.477,0.140
Auto_1272,4115.40,3021.22,4115.59,3021.28,,,,,122.0,1247.000,1686.292,189.681,8.89,-8.067,0.122,15.332,0.122
Auto_1273,3037.56,101.63,3037.57,101.50,,,,,108.0,1246.000,1610.144,189.721,8.49,-8.017,0.128,15.382,0.128
Auto_1274,3855.04,2786.34,3855.17,2786.35,,,,,113.0,1243.000,1650.140,189.166,8.72,-8.044,0.124,15.355,0.124
Auto_1275,516.43,2661.66,516.45,2661.64,,,,,143.0,1239.000,1517.173,189.764,8.00,-7.953,0.136,15.446,0.136
Auto_1276,448.94,1816.79,448.96,1816.78,,,,,147.0,1238.000,1655.621,189.669,8.73,-8.047,0.124,15.352,0.124
Auto_1277,1616.51,301.05,1616.55,300.96,,,,,122.0,1238.000,1620.186,189.039,8.57,-8.024,0.127,15.375,0.127
Auto_1278,1582.41,2958.06,1582.40,2958.03,,,,,133.0,1237.000,1682.050,189.490,8.88,-8.065,0.122,15.334,0.122
Auto_1279,610.01,3430.38,609.98,3430.38,,,,,148.0,1235.000,1612.471,189.980,8.49,-8.019,0.128,15.380,0.128
Auto_1280,5901.04,1120.60,5901.21,1120.56,,,,,106.0,1233.000,1482.448,192.263,7.71,-7.927,0.141,15.472,0.141
Auto_1281,928.59,1082.81,928.57,1082.77,,,,,134.0,1232.000,1716.771,190.233,9.02,-8.087,0.120,15.312,0.120
Auto_1282,3389.19,2192.87,3389.34,2192.89,,,,,99.0,1232.000,1575.028,189.494,8.31,-7.993,0.131,15.406,0.131
Auto_1283,395.33,2469.32,395.32,2469.33,,,,,146.0,1232.000,1655.588,189.602,8.73,-8.047,0.124,15.352,0.124
Auto_1284,911.69,1796.91,911.71,1796.88,,,,,143.0,1230.000,1657.342,188.794,8.78,-8.049,0.124,15.350,0.124
Auto_1285,3727.83,963.88,3727.94,963.78,,,,,101.0,1222.000,1441.319,189.551,7.60,-7.897,0.143,15.502,0.143
Auto_1286,4999.40,1058.91,4999.60,1058.80,,,,,92.0,1218.000,1493.504,190.207,7.85,-7.936,0.138,15.463,0.138
Auto_1287,583.25,2274.11,583.26,2274.11,,,,,137.0,1214.000,1527.707,189.034,8.08,-7.960,0.134,15.439,0.134
Auto_1288,5276.79,922.82,5276.96,922.69,,,,,92.0,1212.000,1440.476,190.059,7.58,-7.896,0.143,15.503,0.143
Auto_1289,1576.32,2148.24,1576.35,2148.26,,,,,126.0,1208.000,1579.121,188.785,8.36,-7.996,0.130,15.403,0.130
Auto_1290,5764.69,2591.38,5764.83,2591.41,,,,,105.0,1205.000,1550.314,190.000,8.16,-7.976,0.133,15.423,0.133
Auto_1291,657.34,308.72,657.38,308.64,,,,,113.0,1205.000,1588.327,190.147,8.35,-8.002,0.130,15.397,0.130
Auto_1292,128.17,2914.83,128.17,2914.82,,,,,145.0,1204.000,1571.322,189.412,8.30,-7.991,0.131,15.408,0.131
Auto_1293,962.09,1076.73,962.09,1076.72,,,,,130.0,1199.000,1478.970,188.530,7.84,-7.925,0.138,15.474,0.138
Auto_1294,5624.88,1784.83,5625.01,1784.84,,,,,91.0,1195.000,1530.533,190.947,8.02,-7.962,0.135,15.437,0.135
Auto_1295,4985.76,2663.22,4985.90,2663.28,,,,,99.0,1194.000,1567.329,190.863,8.21,-7.988,0.132,15.411,0.132
Auto_1296,3897.45,1519.04,3897.61,1519.05,,,,,94.0,1193.000,1498.633,189.218,7.92,-7.939,0.137,15.460,0.137
Auto_1297,6204.81,2853.78,6204.91,2853.87,,,,,101.0,1191.000,1557.804,190.503,8.18,-7.981,0.133,15.418,0.133
Auto_1298,902.41,2815.25,902.42,2815.25,,,,,137.0,1191.000,1501.928,189.754,7.92,-7.942,0.137,15.457,0.137
Auto_1299,5627.11,477.95,5627.33,477.78,,,,,98.0,1188.000,1569.235,190.073,8.26,-7.989,0.132,15.410,0.132
Auto_1300,4874.95,796.92,4875.07,796.81,,,,,88.0,1188.000,1437.189,190.462,7.55,-7.894,0.144,15.505,0.144
Auto_1301,4177.77,2570.34,4177.85,2570.30,,,,,96.0,1187.000,1600.195,189.779,8.43,-8.010,0.129,15.389,0.129
Auto_1302,5830.20,1380.19,5830.35,1380.18,,,,,96.0,1187.000,1322.278,190.877,6.93,-7.803,0.157,15.596,0.157
